"state","city_name","date","new_cases","count"
"MA","Imperatriz","2020-03-26",1,1
"MA","São Luís","2020-03-20",1,1
"MA","São Luís","2020-03-21",1,2
"MA","São Luís","2020-03-23",6,8
"MA","São Luís","2020-03-26",1,9
