"state","city_name","date","new_cases","count"
"RN","Mossoró","2020-03-21",1,1
"RN","Mossoró","2020-03-26",1,2
"RN","Natal","2020-03-12",1,1
"RN","Natal","2020-03-20",4,5
"RN","Natal","2020-03-21",1,6
"RN","Natal","2020-03-22",3,9
"RN","Natal","2020-03-26",4,13
"RN","Parnamirim","2020-03-20",1,1
"RN","Parnamirim","2020-03-21",1,2
"RN","Parnamirim","2020-03-22",1,3
"RN","Parnamirim","2020-03-24",1,4
