"state","city_name","date","new_cases","count"
"PB","Igaracy","2020-03-23",1,1
"PB","João Pessoa","2020-03-18",1,1
"PB","João Pessoa","2020-03-24",1,2
"PB","João Pessoa","2020-03-25",2,4
