"state","city_name","date","new_cases","count"
"AC","Rio Branco","2020-03-17",3,3
"AC","Rio Branco","2020-03-19",1,4
"AC","Rio Branco","2020-03-20",3,7
"AC","Rio Branco","2020-03-21",4,11
"AC","Rio Branco","2020-03-23",6,17
"AC","Rio Branco","2020-03-24",6,23
